"Period","Stage","Subject","Map_Choice","District","Map","Effort"
21,"2","6","-99","ELG",5,0
21,"2","7","-99","ELG",5,0
21,"2","8","-99","ELG",5,0
22,"2","1","-99","ELG",5,0
22,"2","2","-99","ELG",5,0
22,"2","3","-99","ELG",5,0
22,"2","4","-99","ELG",5,0
22,"2","5","-99","ELG",5,0
22,"2","6","-99","ELG",5,0
22,"2","7","-99","ELG",5,0
22,"2","8","-99","ELG",5,0
23,"2","1","-99","ELG",5,0
23,"2","2","-99","ELG",5,0
23,"2","3","-99","ELG",5,0
23,"2","4","-99","ELG",5,0
23,"2","5","-99","ELG",5,0
23,"2","6","-99","ELG",5,0
23,"2","7","-99","ELG",5,0
23,"2","8","-99","ELG",5,0
24,"2","1","-99","ELG",5,0
24,"2","2","-99","ELG",5,0
24,"2","3","-99","ELG",5,0
24,"2","4","-99","ELG",5,0
24,"2","5","-99","ELG",5,0
24,"2","6","-99","ELG",5,0
24,"2","7","-99","ELG",5,0
24,"2","8","-99","ELG",5,0
25,"3","1","5","ELG",5,0
25,"3","2","2","ELG",5,0
25,"3","3","4","ELG",5,0
25,"3","4","5","ELG",5,0
25,"3","5","1","ELG",5,0
25,"3","6","1","ELG",5,0
25,"3","7","1","ELG",5,0
25,"3","8","1","ELG",5,0
26,"3","1","5","ELG",5,0
26,"3","2","3","ELG",5,0
26,"3","3","4","ELG",5,0
26,"3","4","5","ELG",5,0
26,"3","5","1","ELG",5,0
26,"3","6","1","ELG",5,0
26,"3","7","1","ELG",5,0
26,"3","8","1","ELG",5,0
27,"3","1","5","ELG",5,0
27,"3","2","2","ELG",5,0
27,"3","3","4","ELG",5,0
27,"3","4","5","ELG",5,0
27,"3","5","1","ELG",5,0
27,"3","6","1","ELG",5,0
27,"3","7","1","ELG",5,0
27,"3","8","1","ELG",5,0
28,"3","1","5","ELG",5,0
28,"3","2","4","ELG",5,0
28,"3","3","1","ELG",5,0
28,"3","4","5","ELG",5,0
28,"3","5","2","ELG",5,0
28,"3","6","3","ELG",5,0
28,"3","7","4","ELG",5,0
28,"3","8","1","ELG",5,0
15,"1","1","-99","EW",5,10
15,"1","2","-99","EW",5,25
15,"1","3","-99","EW",5,69
15,"1","4","-99","EW",5,16
15,"1","5","-99","EW",5,41
15,"1","6","-99","EW",5,10
15,"1","7","-99","EW",5,10
15,"1","8","-99","EW",5,40
16,"1","1","-99","EW",5,10
16,"1","2","-99","EW",5,1
16,"1","3","-99","EW",5,63
16,"1","4","-99","EW",5,15
16,"1","5","-99","EW",5,25
16,"1","6","-99","EW",5,20
16,"1","7","-99","EW",5,10
16,"1","8","-99","EW",5,20
17,"1","1","-99","EW",5,10
17,"1","2","-99","EW",5,30
17,"1","3","-99","EW",5,58
17,"1","4","-99","EW",5,32
17,"1","5","-99","EW",5,30
17,"1","6","-99","EW",5,20
17,"1","7","-99","EW",5,0
17,"1","8","-99","EW",5,10
18,"1","1","-99","EW",5,20
18,"1","2","-99","EW",5,45
18,"1","3","-99","EW",5,57
18,"1","4","-99","EW",5,36
18,"1","5","-99","EW",5,30
18,"1","6","-99","EW",5,20
18,"1","7","-99","EW",5,0
18,"1","8","-99","EW",5,15
19,"1","1","-99","EW",5,20
19,"1","2","-99","EW",5,1
19,"1","3","-99","EW",5,55
19,"1","4","-99","EW",5,34
19,"1","5","-99","EW",5,41
19,"1","6","-99","EW",5,10
19,"1","7","-99","EW",5,5
19,"1","8","-99","EW",5,10
20,"2","1","-99","EW",5,30
20,"2","2","-99","EW",5,35
20,"2","3","-99","EW",5,57
20,"2","4","-99","EW",5,38
20,"2","5","-99","EW",5,60
20,"2","6","-99","EW",5,10
20,"2","7","-99","EW",5,20
20,"2","8","-99","EW",5,13
21,"2","1","-99","EW",5,50
21,"2","2","-99","EW",5,37
21,"2","3","-99","EW",5,58
21,"2","4","-99","EW",5,36
21,"2","5","-99","EW",5,40
21,"2","6","-99","EW",5,80
21,"2","7","-99","EW",5,3
21,"2","8","-99","EW",5,15
22,"2","1","-99","EW",5,30
22,"2","2","-99","EW",5,23
22,"2","3","-99","EW",5,45
22,"2","4","-99","EW",5,37
22,"2","5","-99","EW",5,40
22,"2","6","-99","EW",5,8
22,"2","7","-99","EW",5,3
22,"2","8","-99","EW",5,10
23,"2","1","-99","EW",5,30
23,"2","2","-99","EW",5,19
23,"2","3","-99","EW",5,55
23,"2","4","-99","EW",5,44
23,"2","5","-99","EW",5,60
23,"2","6","-99","EW",5,8
23,"2","7","-99","EW",5,5
23,"2","8","-99","EW",5,5
24,"2","1","-99","EW",5,30
24,"2","2","-99","EW",5,22
24,"2","3","-99","EW",5,55
24,"2","4","-99","EW",5,42
24,"2","5","-99","EW",5,5
24,"2","6","-99","EW",5,8
24,"2","7","-99","EW",5,5
24,"2","8","-99","EW",5,5
25,"3","1","5","EW",5,30
25,"3","2","2","EW",5,42
25,"3","3","4","EW",5,57
25,"3","4","5","EW",5,43
25,"3","5","1","EW",5,0
25,"3","6","1","EW",5,8
25,"3","7","1","EW",5,5
25,"3","8","1","EW",5,1
26,"3","1","5","EW",5,30
26,"3","2","3","EW",5,32
26,"3","3","4","EW",5,50
26,"3","4","5","EW",5,43
26,"3","5","1","EW",5,10
26,"3","6","1","EW",5,8
26,"3","7","1","EW",5,5
26,"3","8","1","EW",5,0
27,"3","1","5","EW",5,30
27,"3","2","2","EW",5,50
27,"3","3","4","EW",5,50
27,"3","4","5","EW",5,47
27,"3","5","1","EW",5,1
27,"3","6","1","EW",5,8
27,"3","7","1","EW",5,5
27,"3","8","1","EW",5,0
28,"3","1","5","EW",5,30
28,"3","2","4","EW",5,35
28,"3","3","1","EW",5,44
28,"3","4","5","EW",5,47
28,"3","5","2","EW",5,20
28,"3","6","3","EW",5,8
28,"3","7","4","EW",5,3
28,"3","8","1","EW",5,1
15,"1","1","-99","EDG",4,5
15,"1","2","-99","EDG",4,25
15,"1","3","-99","EDG",4,17
15,"1","4","-99","EDG",4,10
15,"1","5","-99","EDG",4,21
15,"1","6","-99","EDG",4,5
15,"1","7","-99","EDG",4,15
15,"1","8","-99","EDG",4,25
16,"1","1","-99","EDG",4,10
16,"1","2","-99","EDG",4,1
16,"1","3","-99","EDG",4,20
16,"1","4","-99","EDG",4,10
16,"1","5","-99","EDG",4,14
16,"1","6","-99","EDG",4,7
16,"1","7","-99","EDG",4,15
16,"1","8","-99","EDG",4,15
17,"1","1","-99","EDG",4,5
17,"1","2","-99","EDG",4,0
17,"1","3","-99","EDG",4,21
17,"1","4","-99","EDG",4,19
17,"1","5","-99","EDG",4,13
17,"1","6","-99","EDG",4,0
17,"1","7","-99","EDG",4,25
17,"1","8","-99","EDG",4,20
18,"1","1","-99","EDG",4,0
18,"1","2","-99","EDG",4,0
18,"1","3","-99","EDG",4,25
18,"1","4","-99","EDG",4,18
18,"1","5","-99","EDG",4,12
18,"1","6","-99","EDG",4,0
18,"1","7","-99","EDG",4,25
18,"1","8","-99","EDG",4,15
19,"1","1","-99","EDG",4,0
19,"1","2","-99","EDG",4,1
19,"1","3","-99","EDG",4,17
19,"1","4","-99","EDG",4,0
19,"1","5","-99","EDG",4,12
19,"1","6","-99","EDG",4,6
19,"1","7","-99","EDG",4,15
19,"1","8","-99","EDG",4,15
20,"2","1","-99","EDG",4,0
20,"2","2","-99","EDG",4,15
20,"2","3","-99","EDG",4,18
20,"2","4","-99","EDG",4,17
20,"2","5","-99","EDG",4,12
20,"2","6","-99","EDG",4,25
20,"2","7","-99","EDG",4,0
20,"2","8","-99","EDG",4,15
21,"2","1","-99","EDG",4,0
21,"2","2","-99","EDG",4,5
21,"2","3","-99","EDG",4,14
21,"2","4","-99","EDG",4,15
21,"2","5","-99","EDG",4,14
21,"2","6","-99","EDG",4,25
21,"2","7","-99","EDG",4,3
21,"2","8","-99","EDG",4,1
22,"2","1","-99","EDG",4,10
22,"2","2","-99","EDG",4,0
22,"2","3","-99","EDG",4,25
22,"2","4","-99","EDG",4,11
22,"2","5","-99","EDG",4,12
22,"2","6","-99","EDG",4,20
22,"2","7","-99","EDG",4,3
22,"2","8","-99","EDG",4,1
23,"2","1","-99","EDG",4,10
23,"2","2","-99","EDG",4,5
23,"2","3","-99","EDG",4,21
23,"2","4","-99","EDG",4,3
23,"2","5","-99","EDG",4,12
23,"2","6","-99","EDG",4,25
23,"2","7","-99","EDG",4,15
23,"2","8","-99","EDG",4,1
24,"2","1","-99","EDG",4,10
24,"2","2","-99","EDG",4,0
24,"2","3","-99","EDG",4,19
24,"2","4","-99","EDG",4,11
24,"2","5","-99","EDG",4,15
24,"2","6","-99","EDG",4,25
24,"2","7","-99","EDG",4,20
24,"2","8","-99","EDG",4,1
25,"3","1","5","EDG",4,10
25,"3","2","2","EDG",4,20
25,"3","3","4","EDG",4,18
25,"3","4","5","EDG",4,0
25,"3","5","1","EDG",4,14
25,"3","6","1","EDG",4,2
25,"3","7","1","EDG",4,20
25,"3","8","1","EDG",4,5
26,"3","1","5","EDG",4,10
26,"3","2","3","EDG",4,11
26,"3","3","4","EDG",4,5
26,"3","4","5","EDG",4,11
26,"3","5","1","EDG",4,16
26,"3","6","1","EDG",4,20
26,"3","7","1","EDG",4,20
26,"3","8","1","EDG",4,5
27,"3","1","5","EDG",4,10
27,"3","2","2","EDG",4,15
27,"3","3","4","EDG",4,6
27,"3","4","5","EDG",4,11
27,"3","5","1","EDG",4,14
27,"3","6","1","EDG",4,13
27,"3","7","1","EDG",4,20
27,"3","8","1","EDG",4,5
28,"3","1","5","EDG",4,10
28,"3","2","4","EDG",4,15
28,"3","3","1","EDG",4,21
28,"3","4","5","EDG",4,11
28,"3","5","2","EDG",4,14
28,"3","6","3","EDG",4,13
28,"3","7","4","EDG",4,25
28,"3","8","1","EDG",4,5
15,"1","1","-99","ELG",4,0
15,"1","2","-99","ELG",4,15
15,"1","3","-99","ELG",4,17
15,"1","4","-99","ELG",4,10
15,"1","5","-99","ELG",4,21
15,"1","6","-99","ELG",4,5
15,"1","7","-99","ELG",4,15
15,"1","8","-99","ELG",4,25
16,"1","1","-99","ELG",4,10
16,"1","2","-99","ELG",4,45
16,"1","3","-99","ELG",4,20
16,"1","4","-99","ELG",4,10
16,"1","5","-99","ELG",4,14
16,"1","6","-99","ELG",4,20
16,"1","7","-99","ELG",4,10
16,"1","8","-99","ELG",4,15
17,"1","1","-99","ELG",4,0
17,"1","2","-99","ELG",4,0
17,"1","3","-99","ELG",4,21
17,"1","4","-99","ELG",4,20
17,"1","5","-99","ELG",4,13
17,"1","6","-99","ELG",4,20
17,"1","7","-99","ELG",4,27
17,"1","8","-99","ELG",4,20
18,"1","1","-99","ELG",4,0
18,"1","2","-99","ELG",4,0
18,"1","3","-99","ELG",4,25
18,"1","4","-99","ELG",4,18
18,"1","5","-99","ELG",4,12
18,"1","6","-99","ELG",4,25
18,"1","7","-99","ELG",4,27
18,"1","8","-99","ELG",4,20
19,"1","1","-99","ELG",4,0
19,"1","2","-99","ELG",4,1
19,"1","3","-99","ELG",4,18
19,"1","4","-99","ELG",4,0
19,"1","5","-99","ELG",4,12
19,"1","6","-99","ELG",4,25
19,"1","7","-99","ELG",4,15
19,"1","8","-99","ELG",4,10
20,"2","1","-99","ELG",4,0
20,"2","2","-99","ELG",4,15
20,"2","3","-99","ELG",4,19
20,"2","4","-99","ELG",4,19
20,"2","5","-99","ELG",4,12
20,"2","6","-99","ELG",4,25
20,"2","7","-99","ELG",4,25
20,"2","8","-99","ELG",4,15
21,"2","1","-99","ELG",4,0
21,"2","2","-99","ELG",4,5
21,"2","3","-99","ELG",4,17
21,"2","4","-99","ELG",4,15
21,"2","5","-99","ELG",4,14
21,"2","6","-99","ELG",4,25
21,"2","7","-99","ELG",4,20
21,"2","8","-99","ELG",4,20
22,"2","1","-99","ELG",4,10
22,"2","2","-99","ELG",4,0
22,"2","3","-99","ELG",4,20
22,"2","4","-99","ELG",4,11
22,"2","5","-99","ELG",4,12
22,"2","6","-99","ELG",4,20
22,"2","7","-99","ELG",4,25
22,"2","8","-99","ELG",4,10
23,"2","1","-99","ELG",4,10
23,"2","2","-99","ELG",4,5
23,"2","3","-99","ELG",4,22
23,"2","4","-99","ELG",4,3
23,"2","5","-99","ELG",4,12
23,"2","6","-99","ELG",4,25
23,"2","7","-99","ELG",4,15
23,"2","8","-99","ELG",4,15
24,"2","1","-99","ELG",4,10
24,"2","2","-99","ELG",4,0
24,"2","3","-99","ELG",4,20
24,"2","4","-99","ELG",4,11
24,"2","5","-99","ELG",4,15
24,"2","6","-99","ELG",4,25
24,"2","7","-99","ELG",4,20
24,"2","8","-99","ELG",4,5
25,"3","1","5","ELG",4,10
25,"3","2","2","ELG",4,20
25,"3","3","4","ELG",4,20
25,"3","4","5","ELG",4,0
25,"3","5","1","ELG",4,14
25,"3","6","1","ELG",4,25
25,"3","7","1","ELG",4,20
25,"3","8","1","ELG",4,10
26,"3","1","5","ELG",4,10
26,"3","2","3","ELG",4,11
26,"3","3","4","ELG",4,29
26,"3","4","5","ELG",4,11
26,"3","5","1","ELG",4,16
26,"3","6","1","ELG",4,20
26,"3","7","1","ELG",4,20
26,"3","8","1","ELG",4,5
27,"3","1","5","ELG",4,10
27,"3","2","2","ELG",4,15
27,"3","3","4","ELG",4,25
27,"3","4","5","ELG",4,11
27,"3","5","1","ELG",4,14
27,"3","6","1","ELG",4,13
27,"3","7","1","ELG",4,20
27,"3","8","1","ELG",4,5
28,"3","1","5","ELG",4,10
28,"3","2","4","ELG",4,15
28,"3","3","1","ELG",4,22
28,"3","4","5","ELG",4,11
28,"3","5","2","ELG",4,14
28,"3","6","3","ELG",4,13
28,"3","7","4","ELG",4,25
28,"3","8","1","ELG",4,7
15,"1","1","-99","EW",4,5
15,"1","2","-99","EW",4,5
15,"1","3","-99","EW",4,17
15,"1","4","-99","EW",4,0
15,"1","5","-99","EW",4,0
15,"1","6","-99","EW",4,5
15,"1","7","-99","EW",4,10
15,"1","8","-99","EW",4,10
16,"1","1","-99","EW",4,10
16,"1","2","-99","EW",4,1
16,"1","3","-99","EW",4,20
16,"1","4","-99","EW",4,0
16,"1","5","-99","EW",4,14
16,"1","6","-99","EW",4,20
16,"1","7","-99","EW",4,15
16,"1","8","-99","EW",4,1
17,"1","1","-99","EW",4,10
17,"1","2","-99","EW",4,25
17,"1","3","-99","EW",4,21
17,"1","4","-99","EW",4,9
17,"1","5","-99","EW",4,13
17,"1","6","-99","EW",4,20
17,"1","7","-99","EW",4,28
17,"1","8","-99","EW",4,1
18,"1","1","-99","EW",4,20
18,"1","2","-99","EW",4,50
18,"1","3","-99","EW",4,25
18,"1","4","-99","EW",4,7
18,"1","5","-99","EW",4,12
18,"1","6","-99","EW",4,25
18,"1","7","-99","EW",4,28
18,"1","8","-99","EW",4,5
19,"1","1","-99","EW",4,20
19,"1","2","-99","EW",4,1
19,"1","3","-99","EW",4,30
19,"1","4","-99","EW",4,0
19,"1","5","-99","EW",4,12
19,"1","6","-99","EW",4,25
19,"1","7","-99","EW",4,15
19,"1","8","-99","EW",4,5
20,"2","1","-99","EW",4,30
20,"2","2","-99","EW",4,15
20,"2","3","-99","EW",4,29
20,"2","4","-99","EW",4,1
20,"2","5","-99","EW",4,12
20,"2","6","-99","EW",4,5
20,"2","7","-99","EW",4,25
20,"2","8","-99","EW",4,5
21,"2","1","-99","EW",4,50
21,"2","2","-99","EW",4,5
21,"2","3","-99","EW",4,26
21,"2","4","-99","EW",4,3
21,"2","5","-99","EW",4,14
21,"2","6","-99","EW",4,5
21,"2","7","-99","EW",4,20
21,"2","8","-99","EW",4,15
22,"2","1","-99","EW",4,10
22,"2","2","-99","EW",4,10
22,"2","3","-99","EW",4,0
22,"2","4","-99","EW",4,11
22,"2","5","-99","EW",4,12
22,"2","6","-99","EW",4,4
22,"2","7","-99","EW",4,25
22,"2","8","-99","EW",4,8
23,"2","1","-99","EW",4,10
23,"2","2","-99","EW",4,10
23,"2","3","-99","EW",4,23
23,"2","4","-99","EW",4,2
23,"2","5","-99","EW",4,12
23,"2","6","-99","EW",4,2
23,"2","7","-99","EW",4,15
23,"2","8","-99","EW",4,5
24,"2","1","-99","EW",4,10
24,"2","2","-99","EW",4,5
24,"2","3","-99","EW",4,20
24,"2","4","-99","EW",4,11
24,"2","5","-99","EW",4,15
24,"2","6","-99","EW",4,2
24,"2","7","-99","EW",4,20
24,"2","8","-99","EW",4,10
25,"3","1","5","EW",4,10
25,"3","2","2","EW",4,20
25,"3","3","4","EW",4,19
25,"3","4","5","EW",4,0
25,"3","5","1","EW",4,14
25,"3","6","1","EW",4,25
25,"3","7","1","EW",4,20
25,"3","8","1","EW",4,1
26,"3","1","5","EW",4,10
26,"3","2","3","EW",4,11
26,"3","3","4","EW",4,29
26,"3","4","5","EW",4,11
26,"3","5","1","EW",4,16
26,"3","6","1","EW",4,20
26,"3","7","1","EW",4,20
26,"3","8","1","EW",4,5
27,"3","1","5","EW",4,10
27,"3","2","2","EW",4,15
27,"3","3","4","EW",4,25
27,"3","4","5","EW",4,11
27,"3","5","1","EW",4,14
27,"3","6","1","EW",4,13
27,"3","7","1","EW",4,20
27,"3","8","1","EW",4,5
28,"3","1","5","EW",4,10
28,"3","2","4","EW",4,15
28,"3","3","1","EW",4,23
28,"3","4","5","EW",4,11
28,"3","5","2","EW",4,14
28,"3","6","3","EW",4,13
28,"3","7","4","EW",4,25
28,"3","8","1","EW",4,5
15,"1","1","-99","EDG",3,0
15,"1","2","-99","EDG",3,5
15,"1","3","-99","EDG",3,0
15,"1","4","-99","EDG",3,0
15,"1","5","-99","EDG",3,0
15,"1","6","-99","EDG",3,0
15,"1","7","-99","EDG",3,0
15,"1","8","-99","EDG",3,1
16,"1","1","-99","EDG",3,0
16,"1","2","-99","EDG",3,1
16,"1","3","-99","EDG",3,0
16,"1","4","-99","EDG",3,0
16,"1","5","-99","EDG",3,0
16,"1","6","-99","EDG",3,0
16,"1","7","-99","EDG",3,0
16,"1","8","-99","EDG",3,1
17,"1","1","-99","EDG",3,5
17,"1","2","-99","EDG",3,1
17,"1","3","-99","EDG",3,0
17,"1","4","-99","EDG",3,0
17,"1","5","-99","EDG",3,0
17,"1","6","-99","EDG",3,0
17,"1","7","-99","EDG",3,0
17,"1","8","-99","EDG",3,1
18,"1","1","-99","EDG",3,0
18,"1","2","-99","EDG",3,0
18,"1","3","-99","EDG",3,0
18,"1","4","-99","EDG",3,0
18,"1","5","-99","EDG",3,0
18,"1","6","-99","EDG",3,0
18,"1","7","-99","EDG",3,0
18,"1","8","-99","EDG",3,0
19,"1","1","-99","EDG",3,0
19,"1","2","-99","EDG",3,0
19,"1","3","-99","EDG",3,0
19,"1","4","-99","EDG",3,0
19,"1","5","-99","EDG",3,0
19,"1","6","-99","EDG",3,0
19,"1","7","-99","EDG",3,0
19,"1","8","-99","EDG",3,0
20,"2","1","-99","EDG",3,0
20,"2","2","-99","EDG",3,0
20,"2","3","-99","EDG",3,0
20,"2","4","-99","EDG",3,0
20,"2","5","-99","EDG",3,0
20,"2","6","-99","EDG",3,0
20,"2","7","-99","EDG",3,0
20,"2","8","-99","EDG",3,0
21,"2","1","-99","EDG",3,0
21,"2","2","-99","EDG",3,0
21,"2","3","-99","EDG",3,0
21,"2","4","-99","EDG",3,0
21,"2","5","-99","EDG",3,0
21,"2","6","-99","EDG",3,0
21,"2","7","-99","EDG",3,0
21,"2","8","-99","EDG",3,0
22,"2","1","-99","EDG",3,0
22,"2","2","-99","EDG",3,0
22,"2","3","-99","EDG",3,0
22,"2","4","-99","EDG",3,0
22,"2","5","-99","EDG",3,0
22,"2","6","-99","EDG",3,0
22,"2","7","-99","EDG",3,0
22,"2","8","-99","EDG",3,0
23,"2","1","-99","EDG",3,0
23,"2","2","-99","EDG",3,0
23,"2","3","-99","EDG",3,0
23,"2","4","-99","EDG",3,0
23,"2","5","-99","EDG",3,0
23,"2","6","-99","EDG",3,0
23,"2","7","-99","EDG",3,0
23,"2","8","-99","EDG",3,0
24,"2","1","-99","EDG",3,0
24,"2","2","-99","EDG",3,0
24,"2","3","-99","EDG",3,0
24,"2","4","-99","EDG",3,0
24,"2","5","-99","EDG",3,0
24,"2","6","-99","EDG",3,0
24,"2","7","-99","EDG",3,0
24,"2","8","-99","EDG",3,0
25,"3","1","5","EDG",3,0
25,"3","2","2","EDG",3,0
25,"3","3","4","EDG",3,0
25,"3","4","5","EDG",3,0
25,"3","5","1","EDG",3,0
25,"3","6","1","EDG",3,0
25,"3","7","1","EDG",3,0
25,"3","8","1","EDG",3,0
26,"3","1","5","EDG",3,0
26,"3","2","3","EDG",3,0
26,"3","3","4","EDG",3,0
26,"3","4","5","EDG",3,0
26,"3","5","1","EDG",3,0
26,"3","6","1","EDG",3,0
26,"3","7","1","EDG",3,0
26,"3","8","1","EDG",3,0
27,"3","1","5","EDG",3,0
27,"3","2","2","EDG",3,0
27,"3","3","4","EDG",3,0
27,"3","4","5","EDG",3,0
27,"3","5","1","EDG",3,0
27,"3","6","1","EDG",3,0
27,"3","7","1","EDG",3,0
27,"3","8","1","EDG",3,0
28,"3","1","5","EDG",3,0
28,"3","2","4","EDG",3,0
28,"3","3","1","EDG",3,0
28,"3","4","5","EDG",3,0
28,"3","5","2","EDG",3,0
28,"3","6","3","EDG",3,0
28,"3","7","4","EDG",3,0
28,"3","8","1","EDG",3,0
15,"1","1","-99","ELG",3,0
15,"1","2","-99","ELG",3,10
15,"1","3","-99","ELG",3,0
15,"1","4","-99","ELG",3,0
15,"1","5","-99","ELG",3,0
15,"1","6","-99","ELG",3,0
15,"1","7","-99","ELG",3,0
15,"1","8","-99","ELG",3,1
16,"1","1","-99","ELG",3,0
16,"1","2","-99","ELG",3,25
16,"1","3","-99","ELG",3,0
16,"1","4","-99","ELG",3,0
16,"1","5","-99","ELG",3,0
16,"1","6","-99","ELG",3,0
16,"1","7","-99","ELG",3,0
