"Period","Stage","Subject","Map_Choice","District","Map","Effort"
16,"1","6","-99","ELG",3,0
16,"1","7","-99","ELG",3,0
16,"1","8","-99","ELG",3,0
17,"1","1","-99","ELG",3,0
17,"1","2","-99","ELG",3,0
17,"1","3","-99","ELG",3,0
17,"1","4","-99","ELG",3,0
17,"1","5","-99","ELG",3,10
17,"1","6","-99","ELG",3,0
17,"1","7","-99","ELG",3,0
17,"1","8","-99","ELG",3,0
18,"1","1","-99","ELG",3,0
18,"1","2","-99","ELG",3,0
18,"1","3","-99","ELG",3,0
18,"1","4","-99","ELG",3,20
18,"1","5","-99","ELG",3,20
18,"1","6","-99","ELG",3,0
18,"1","7","-99","ELG",3,0
18,"1","8","-99","ELG",3,0
19,"1","1","-99","ELG",3,0
19,"1","2","-99","ELG",3,0
19,"1","3","-99","ELG",3,0
19,"1","4","-99","ELG",3,10
19,"1","5","-99","ELG",3,10
19,"1","6","-99","ELG",3,0
19,"1","7","-99","ELG",3,0
19,"1","8","-99","ELG",3,0
20,"1","1","-99","ELG",3,0
20,"1","2","-99","ELG",3,0
20,"1","3","-99","ELG",3,0
20,"1","4","-99","ELG",3,20
20,"1","5","-99","ELG",3,20
20,"1","6","-99","ELG",3,0
20,"1","7","-99","ELG",3,0
20,"1","8","-99","ELG",3,0
21,"1","1","-99","ELG",3,0
21,"1","2","-99","ELG",3,0
21,"1","3","-99","ELG",3,0
21,"1","4","-99","ELG",3,40
21,"1","5","-99","ELG",3,10
21,"1","6","-99","ELG",3,0
21,"1","7","-99","ELG",3,0
21,"1","8","-99","ELG",3,0
22,"1","1","-99","ELG",3,0
22,"1","2","-99","ELG",3,0
22,"1","3","-99","ELG",3,0
22,"1","4","-99","ELG",3,0
22,"1","5","-99","ELG",3,10
22,"1","6","-99","ELG",3,0
22,"1","7","-99","ELG",3,0
22,"1","8","-99","ELG",3,0
23,"1","1","-99","ELG",3,0
23,"1","2","-99","ELG",3,0
23,"1","3","-99","ELG",3,0
23,"1","4","-99","ELG",3,0
23,"1","5","-99","ELG",3,20
23,"1","6","-99","ELG",3,0
23,"1","7","-99","ELG",3,0
23,"1","8","-99","ELG",3,0
24,"1","1","-99","ELG",3,0
24,"1","2","-99","ELG",3,0
24,"1","3","-99","ELG",3,0
24,"1","4","-99","ELG",3,0
24,"1","5","-99","ELG",3,20
24,"1","6","-99","ELG",3,0
24,"1","7","-99","ELG",3,0
24,"1","8","-99","ELG",3,0
25,"2","1","5","ELG",3,0
25,"2","2","1","ELG",3,0
25,"2","3","5","ELG",3,0
25,"2","4","2","ELG",3,0
25,"2","5","3","ELG",3,20
25,"2","6","1","ELG",3,0
25,"2","7","1","ELG",3,0
25,"2","8","1","ELG",3,0
26,"2","1","5","ELG",3,0
26,"2","2","1","ELG",3,0
26,"2","3","5","ELG",3,0
26,"2","4","1","ELG",3,0
26,"2","5","4","ELG",3,30
26,"2","6","1","ELG",3,0
26,"2","7","1","ELG",3,0
26,"2","8","3","ELG",3,0
27,"2","1","5","ELG",3,0
27,"2","2","3","ELG",3,0
27,"2","3","5","ELG",3,0
27,"2","4","1","ELG",3,0
27,"2","5","2","ELG",3,10
27,"2","6","1","ELG",3,0
27,"2","7","1","ELG",3,0
27,"2","8","4","ELG",3,0
28,"3","1","5","ELG",3,0
28,"3","2","3","ELG",3,0
28,"3","3","2","ELG",3,0
28,"3","4","3","ELG",3,0
28,"3","5","4","ELG",3,20
28,"3","6","3","ELG",3,0
28,"3","7","1","ELG",3,0
28,"3","8","4","ELG",3,0
15,"1","1","-99","EW",3,50
15,"1","2","-99","EW",3,60
15,"1","3","-99","EW",3,60
15,"1","4","-99","EW",3,20
15,"1","5","-99","EW",3,20
15,"1","6","-99","EW",3,40
15,"1","7","-99","EW",3,45
15,"1","8","-99","EW",3,80
16,"1","1","-99","EW",3,50
16,"1","2","-99","EW",3,50
16,"1","3","-99","EW",3,60
16,"1","4","-99","EW",3,1
16,"1","5","-99","EW",3,20
16,"1","6","-99","EW",3,0
16,"1","7","-99","EW",3,60
16,"1","8","-99","EW",3,65
17,"1","1","-99","EW",3,50
17,"1","2","-99","EW",3,50
17,"1","3","-99","EW",3,51
17,"1","4","-99","EW",3,80
17,"1","5","-99","EW",3,30
17,"1","6","-99","EW",3,0
17,"1","7","-99","EW",3,40
17,"1","8","-99","EW",3,35
18,"1","1","-99","EW",3,50
18,"1","2","-99","EW",3,40
18,"1","3","-99","EW",3,51
18,"1","4","-99","EW",3,40
18,"1","5","-99","EW",3,30
18,"1","6","-99","EW",3,0
18,"1","7","-99","EW",3,40
18,"1","8","-99","EW",3,80
19,"1","1","-99","EW",3,50
19,"1","2","-99","EW",3,40
19,"1","3","-99","EW",3,60
19,"1","4","-99","EW",3,20
19,"1","5","-99","EW",3,20
19,"1","6","-99","EW",3,0
19,"1","7","-99","EW",3,35
19,"1","8","-99","EW",3,40
20,"1","1","-99","EW",3,50
20,"1","2","-99","EW",3,40
20,"1","3","-99","EW",3,45
20,"1","4","-99","EW",3,40
20,"1","5","-99","EW",3,20
20,"1","6","-99","EW",3,43
20,"1","7","-99","EW",3,45
20,"1","8","-99","EW",3,30
21,"1","1","-99","EW",3,50
21,"1","2","-99","EW",3,40
21,"1","3","-99","EW",3,60
21,"1","4","-99","EW",3,20
21,"1","5","-99","EW",3,30
21,"1","6","-99","EW",3,0
21,"1","7","-99","EW",3,35
21,"1","8","-99","EW",3,25
22,"1","1","-99","EW",3,50
22,"1","2","-99","EW",3,20
22,"1","3","-99","EW",3,60
22,"1","4","-99","EW",3,80
22,"1","5","-99","EW",3,30
22,"1","6","-99","EW",3,0
22,"1","7","-99","EW",3,30
22,"1","8","-99","EW",3,25
23,"1","1","-99","EW",3,50
23,"1","2","-99","EW",3,10
23,"1","3","-99","EW",3,60
23,"1","4","-99","EW",3,80
23,"1","5","-99","EW",3,30
23,"1","6","-99","EW",3,0
23,"1","7","-99","EW",3,45
23,"1","8","-99","EW",3,80
24,"1","1","-99","EW",3,50
24,"1","2","-99","EW",3,10
24,"1","3","-99","EW",3,60
24,"1","4","-99","EW",3,80
24,"1","5","-99","EW",3,20
24,"1","6","-99","EW",3,0
24,"1","7","-99","EW",3,45
24,"1","8","-99","EW",3,60
25,"2","1","5","EW",3,0
25,"2","2","1","EW",3,4
25,"2","3","5","EW",3,60
25,"2","4","2","EW",3,80
25,"2","5","3","EW",3,10
25,"2","6","1","EW",3,0
25,"2","7","1","EW",3,40
25,"2","8","1","EW",3,60
26,"2","1","5","EW",3,0
26,"2","2","1","EW",3,20
26,"2","3","5","EW",3,60
26,"2","4","1","EW",3,80
26,"2","5","4","EW",3,10
26,"2","6","1","EW",3,0
26,"2","7","1","EW",3,35
26,"2","8","3","EW",3,50
27,"2","1","5","EW",3,0
27,"2","2","3","EW",3,20
27,"2","3","5","EW",3,50
27,"2","4","1","EW",3,80
27,"2","5","2","EW",3,10
27,"2","6","1","EW",3,0
27,"2","7","1","EW",3,25
27,"2","8","4","EW",3,50
28,"3","1","5","EW",3,0
28,"3","2","3","EW",3,20
28,"3","3","2","EW",3,55
28,"3","4","3","EW",3,80
28,"3","5","4","EW",3,30
28,"3","6","3","EW",3,40
28,"3","7","1","EW",3,35
28,"3","8","4","EW",3,80
15,"1","1","-99","EDG",2,0
15,"1","2","-99","EDG",2,0
15,"1","3","-99","EDG",2,0
15,"1","4","-99","EDG",2,30
15,"1","5","-99","EDG",2,20
15,"1","6","-99","EDG",2,0
15,"1","7","-99","EDG",2,0
15,"1","8","-99","EDG",2,20
16,"1","1","-99","EDG",2,0
16,"1","2","-99","EDG",2,0
16,"1","3","-99","EDG",2,0
16,"1","4","-99","EDG",2,1
16,"1","5","-99","EDG",2,30
16,"1","6","-99","EDG",2,0
16,"1","7","-99","EDG",2,20
16,"1","8","-99","EDG",2,0
17,"1","1","-99","EDG",2,0
17,"1","2","-99","EDG",2,0
17,"1","3","-99","EDG",2,0
17,"1","4","-99","EDG",2,0
17,"1","5","-99","EDG",2,20
17,"1","6","-99","EDG",2,0
17,"1","7","-99","EDG",2,15
17,"1","8","-99","EDG",2,0
18,"1","1","-99","EDG",2,0
18,"1","2","-99","EDG",2,0
18,"1","3","-99","EDG",2,0
18,"1","4","-99","EDG",2,40
18,"1","5","-99","EDG",2,20
18,"1","6","-99","EDG",2,0
18,"1","7","-99","EDG",2,15
18,"1","8","-99","EDG",2,0
19,"1","1","-99","EDG",2,0
19,"1","2","-99","EDG",2,0
19,"1","3","-99","EDG",2,0
19,"1","4","-99","EDG",2,40
19,"1","5","-99","EDG",2,10
19,"1","6","-99","EDG",2,0
19,"1","7","-99","EDG",2,10
19,"1","8","-99","EDG",2,0
20,"1","1","-99","EDG",2,0
20,"1","2","-99","EDG",2,0
20,"1","3","-99","EDG",2,0
20,"1","4","-99","EDG",2,40
20,"1","5","-99","EDG",2,10
20,"1","6","-99","EDG",2,0
20,"1","7","-99","EDG",2,20
20,"1","8","-99","EDG",2,0
21,"1","1","-99","EDG",2,0
21,"1","2","-99","EDG",2,0
21,"1","3","-99","EDG",2,0
21,"1","4","-99","EDG",2,40
21,"1","5","-99","EDG",2,30
21,"1","6","-99","EDG",2,0
21,"1","7","-99","EDG",2,15
21,"1","8","-99","EDG",2,0
22,"1","1","-99","EDG",2,0
22,"1","2","-99","EDG",2,0
22,"1","3","-99","EDG",2,0
22,"1","4","-99","EDG",2,0
22,"1","5","-99","EDG",2,20
22,"1","6","-99","EDG",2,0
22,"1","7","-99","EDG",2,15
22,"1","8","-99","EDG",2,0
23,"1","1","-99","EDG",2,0
23,"1","2","-99","EDG",2,0
23,"1","3","-99","EDG",2,0
23,"1","4","-99","EDG",2,10
23,"1","5","-99","EDG",2,10
23,"1","6","-99","EDG",2,0
23,"1","7","-99","EDG",2,15
23,"1","8","-99","EDG",2,0
24,"1","1","-99","EDG",2,0
24,"1","2","-99","EDG",2,0
24,"1","3","-99","EDG",2,0
24,"1","4","-99","EDG",2,0
24,"1","5","-99","EDG",2,20
24,"1","6","-99","EDG",2,0
24,"1","7","-99","EDG",2,0
24,"1","8","-99","EDG",2,0
25,"2","1","5","EDG",2,0
25,"2","2","1","EDG",2,0
25,"2","3","5","EDG",2,0
25,"2","4","2","EDG",2,0
25,"2","5","3","EDG",2,20
25,"2","6","1","EDG",2,0
25,"2","7","1","EDG",2,0
25,"2","8","1","EDG",2,0
26,"2","1","5","EDG",2,0
26,"2","2","1","EDG",2,0
26,"2","3","5","EDG",2,0
26,"2","4","1","EDG",2,0
26,"2","5","4","EDG",2,10
26,"2","6","1","EDG",2,0
26,"2","7","1","EDG",2,0
26,"2","8","3","EDG",2,0
27,"2","1","5","EDG",2,0
27,"2","2","3","EDG",2,0
27,"2","3","5","EDG",2,0
27,"2","4","1","EDG",2,0
27,"2","5","2","EDG",2,20
27,"2","6","1","EDG",2,0
27,"2","7","1","EDG",2,0
27,"2","8","4","EDG",2,0
28,"3","1","5","EDG",2,0
28,"3","2","3","EDG",2,0
28,"3","3","2","EDG",2,0
28,"3","4","3","EDG",2,10
28,"3","5","4","EDG",2,10
28,"3","6","3","EDG",2,0
28,"3","7","1","EDG",2,0
28,"3","8","4","EDG",2,0
15,"1","1","-99","ELG",2,0
15,"1","2","-99","ELG",2,0
15,"1","3","-99","ELG",2,0
15,"1","4","-99","ELG",2,30
15,"1","5","-99","ELG",2,20
15,"1","6","-99","ELG",2,0
15,"1","7","-99","ELG",2,40
15,"1","8","-99","ELG",2,10
16,"1","1","-99","ELG",2,0
16,"1","2","-99","ELG",2,0
16,"1","3","-99","ELG",2,0
16,"1","4","-99","ELG",2,78
16,"1","5","-99","ELG",2,30
16,"1","6","-99","ELG",2,0
16,"1","7","-99","ELG",2,20
16,"1","8","-99","ELG",2,0
17,"1","1","-99","ELG",2,0
17,"1","2","-99","ELG",2,0
17,"1","3","-99","ELG",2,0
17,"1","4","-99","ELG",2,20
17,"1","5","-99","ELG",2,20
17,"1","6","-99","ELG",2,0
17,"1","7","-99","ELG",2,0
17,"1","8","-99","ELG",2,0
18,"1","1","-99","ELG",2,0
18,"1","2","-99","ELG",2,0
18,"1","3","-99","ELG",2,0
18,"1","4","-99","ELG",2,20
18,"1","5","-99","ELG",2,20
18,"1","6","-99","ELG",2,0
18,"1","7","-99","ELG",2,0
18,"1","8","-99","ELG",2,0
19,"1","1","-99","ELG",2,0
19,"1","2","-99","ELG",2,0
19,"1","3","-99","ELG",2,0
19,"1","4","-99","ELG",2,10
19,"1","5","-99","ELG",2,10
19,"1","6","-99","ELG",2,0
19,"1","7","-99","ELG",2,0
19,"1","8","-99","ELG",2,0
20,"1","1","-99","ELG",2,0
20,"1","2","-99","ELG",2,0
20,"1","3","-99","ELG",2,0
20,"1","4","-99","ELG",2,20
20,"1","5","-99","ELG",2,30
20,"1","6","-99","ELG",2,0
20,"1","7","-99","ELG",2,0
20,"1","8","-99","ELG",2,0
21,"1","1","-99","ELG",2,0
21,"1","2","-99","ELG",2,0
21,"1","3","-99","ELG",2,0
21,"1","4","-99","ELG",2,20
21,"1","5","-99","ELG",2,20
21,"1","6","-99","ELG",2,0
21,"1","7","-99","ELG",2,0
21,"1","8","-99","ELG",2,0
22,"1","1","-99","ELG",2,0
22,"1","2","-99","ELG",2,0
22,"1","3","-99","ELG",2,0
22,"1","4","-99","ELG",2,20
22,"1","5","-99","ELG",2,10
22,"1","6","-99","ELG",2,0
22,"1","7","-99","ELG",2,0
22,"1","8","-99","ELG",2,0
23,"1","1","-99","ELG",2,0
23,"1","2","-99","ELG",2,0
23,"1","3","-99","ELG",2,0
23,"1","4","-99","ELG",2,10
23,"1","5","-99","ELG",2,30
23,"1","6","-99","ELG",2,0
23,"1","7","-99","ELG",2,0
23,"1","8","-99","ELG",2,0
24,"1","1","-99","ELG",2,0
24,"1","2","-99","ELG",2,0
24,"1","3","-99","ELG",2,0
24,"1","4","-99","ELG",2,20
24,"1","5","-99","ELG",2,10
24,"1","6","-99","ELG",2,0
24,"1","7","-99","ELG",2,0
24,"1","8","-99","ELG",2,0
25,"2","1","5","ELG",2,0
25,"2","2","1","ELG",2,0
25,"2","3","5","ELG",2,0
25,"2","4","2","ELG",2,20
25,"2","5","3","ELG",2,20
25,"2","6","1","ELG",2,0
25,"2","7","1","ELG",2,0
25,"2","8","1","ELG",2,0
26,"2","1","5","ELG",2,0
26,"2","2","1","ELG",2,0
26,"2","3","5","ELG",2,0
26,"2","4","1","ELG",2,20
26,"2","5","4","ELG",2,20
26,"2","6","1","ELG",2,0
26,"2","7","1","ELG",2,0
26,"2","8","3","ELG",2,0
27,"2","1","5","ELG",2,0
27,"2","2","3","ELG",2,0
27,"2","3","5","ELG",2,0
27,"2","4","1","ELG",2,20
27,"2","5","2","ELG",2,30
27,"2","6","1","ELG",2,0
27,"2","7","1","ELG",2,0
27,"2","8","4","ELG",2,0
28,"3","1","5","ELG",2,0
28,"3","2","3","ELG",2,0
28,"3","3","2","ELG",2,0
28,"3","4","3","ELG",2,10
28,"3","5","4","ELG",2,20
28,"3","6","3","ELG",2,0
28,"3","7","1","ELG",2,0
28,"3","8","4","ELG",2,0
15,"1","1","-99","EW",2,50
15,"1","2","-99","EW",2,60
15,"1","3","-99","EW",2,60
15,"1","4","-99","EW",2,20
15,"1","5","-99","EW",2,20
15,"1","6","-99","EW",2,40
15,"1","7","-99","EW",2,40
15,"1","8","-99","EW",2,50
16,"1","1","-99","EW",2,50
16,"1","2","-99","EW",2,50
16,"1","3","-99","EW",2,51
16,"1","4","-99","EW",2,1
16,"1","5","-99","EW",2,20
16,"1","6","-99","EW",2,0
16,"1","7","-99","EW",2,20
16,"1","8","-99","EW",2,70
17,"1","1","-99","EW",2,50
17,"1","2","-99","EW",2,50
17,"1","3","-99","EW",2,60
17,"1","4","-99","EW",2,60
17,"1","5","-99","EW",2,30
17,"1","6","-99","EW",2,0
17,"1","7","-99","EW",2,20
17,"1","8","-99","EW",2,50
18,"1","1","-99","EW",2,50
18,"1","2","-99","EW",2,40
18,"1","3","-99","EW",2,60
18,"1","4","-99","EW",2,20
18,"1","5","-99","EW",2,10
18,"1","6","-99","EW",2,0
18,"1","7","-99","EW",2,25
18,"1","8","-99","EW",2,35
19,"1","1","-99","EW",2,50
19,"1","2","-99","EW",2,40
19,"1","3","-99","EW",2,60
19,"1","4","-99","EW",2,20
19,"1","5","-99","EW",2,20
19,"1","6","-99","EW",2,0
19,"1","7","-99","EW",2,25
19,"1","8","-99","EW",2,25
20,"1","1","-99","EW",2,50
20,"1","2","-99","EW",2,40
20,"1","3","-99","EW",2,60
20,"1","4","-99","EW",2,20
20,"1","5","-99","EW",2,10
20,"1","6","-99","EW",2,42
20,"1","7","-99","EW",2,25
20,"1","8","-99","EW",2,22
21,"1","1","-99","EW",2,50
21,"1","2","-99","EW",2,40
21,"1","3","-99","EW",2,45
21,"1","4","-99","EW",2,20
21,"1","5","-99","EW",2,10
21,"1","6","-99","EW",2,0
21,"1","7","-99","EW",2,25
21,"1","8","-99","EW",2,35
22,"1","1","-99","EW",2,50
22,"1","2","-99","EW",2,20
22,"1","3","-99","EW",2,60
22,"1","4","-99","EW",2,60
22,"1","5","-99","EW",2,20
22,"1","6","-99","EW",2,0
22,"1","7","-99","EW",2,25
22,"1","8","-99","EW",2,30
23,"1","1","-99","EW",2,50
23,"1","2","-99","EW",2,10
23,"1","3","-99","EW",2,55
23,"1","4","-99","EW",2,60
23,"1","5","-99","EW",2,20
23,"1","6","-99","EW",2,0
23,"1","7","-99","EW",2,35
23,"1","8","-99","EW",2,45
24,"1","1","-99","EW",2,50
24,"1","2","-99","EW",2,10
24,"1","3","-99","EW",2,60
24,"1","4","-99","EW",2,60
24,"1","5","-99","EW",2,30
24,"1","6","-99","EW",2,41
24,"1","7","-99","EW",2,35
24,"1","8","-99","EW",2,35
25,"2","1","5","EW",2,0
25,"2","2","1","EW",2,4
25,"2","3","5","EW",2,60
25,"2","4","2","EW",2,60
25,"2","5","3","EW",2,20
25,"2","6","1","EW",2,0
25,"2","7","1","EW",2,35
25,"2","8","1","EW",2,40
26,"2","1","5","EW",2,0
26,"2","2","1","EW",2,20
26,"2","3","5","EW",2,55
26,"2","4","1","EW",2,60
26,"2","5","4","EW",2,30
26,"2","6","1","EW",2,0
26,"2","7","1","EW",2,40
26,"2","8","3","EW",2,40
27,"2","1","5","EW",2,0
27,"2","2","3","EW",2,20
27,"2","3","5","EW",2,45
27,"2","4","1","EW",2,60
27,"2","5","2","EW",2,30
27,"2","6","1","EW",2,0
27,"2","7","1","EW",2,40
27,"2","8","4","EW",2,80
28,"3","1","5","EW",2,0
28,"3","2","3","EW",2,20
28,"3","3","2","EW",2,55
28,"3","4","3","EW",2,60
28,"3","5","4","EW",2,30
28,"3","6","3","EW",2,40
28,"3","7","1","EW",2,40
28,"3","8","4","EW",2,40
15,"1","1","-99","EDG",1,0
15,"1","2","-99","EDG",1,0
15,"1","3","-99","EDG",1,0
15,"1","4","-99","EDG",1,20
15,"1","5","-99","EDG",1,30
15,"1","6","-99","EDG",1,0
15,"1","7","-99","EDG",1,0
15,"1","8","-99","EDG",1,40
16,"1","1","-99","EDG",1,0
16,"1","2","-99","EDG",1,0
16,"1","3","-99","EDG",1,0
16,"1","4","-99","EDG",1,1
16,"1","5","-99","EDG",1,30
16,"1","6","-99","EDG",1,0
16,"1","7","-99","EDG",1,20
16,"1","8","-99","EDG",1,0
17,"1","1","-99","EDG",1,0
17,"1","2","-99","EDG",1,0
17,"1","3","-99","EDG",1,0
17,"1","4","-99","EDG",1,0
17,"1","5","-99","EDG",1,30
17,"1","6","-99","EDG",1,0
17,"1","7","-99","EDG",1,20
17,"1","8","-99","EDG",1,0
18,"1","1","-99","EDG",1,0
18,"1","2","-99","EDG",1,0
18,"1","3","-99","EDG",1,0
18,"1","4","-99","EDG",1,20
18,"1","5","-99","EDG",1,30
18,"1","6","-99","EDG",1,0
18,"1","7","-99","EDG",1,15
18,"1","8","-99","EDG",1,0
19,"1","1","-99","EDG",1,0
19,"1","2","-99","EDG",1,0
19,"1","3","-99","EDG",1,0
19,"1","4","-99","EDG",1,10
19,"1","5","-99","EDG",1,30
19,"1","6","-99","EDG",1,0
19,"1","7","-99","EDG",1,20
19,"1","8","-99","EDG",1,0
20,"1","1","-99","EDG",1,0
20,"1","2","-99","EDG",1,0
20,"1","3","-99","EDG",1,0
20,"1","4","-99","EDG",1,20
20,"1","5","-99","EDG",1,20
20,"1","6","-99","EDG",1,0
20,"1","7","-99","EDG",1,15
20,"1","8","-99","EDG",1,0
21,"1","1","-99","EDG",1,0
21,"1","2","-99","EDG",1,0
21,"1","3","-99","EDG",1,0
21,"1","4","-99","EDG",1,20
21,"1","5","-99","EDG",1,10
21,"1","6","-99","EDG",1,0
21,"1","7","-99","EDG",1,20
21,"1","8","-99","EDG",1,10
22,"1","1","-99","EDG",1,0
22,"1","2","-99","EDG",1,0
22,"1","3","-99","EDG",1,0
22,"1","4","-99","EDG",1,0
22,"1","5","-99","EDG",1,30
22,"1","6","-99","EDG",1,0
22,"1","7","-99","EDG",1,25
22,"1","8","-99","EDG",1,10
23,"1","1","-99","EDG",1,0
23,"1","2","-99","EDG",1,0
23,"1","3","-99","EDG",1,0
23,"1","4","-99","EDG",1,10
23,"1","5","-99","EDG",1,30
23,"1","6","-99","EDG",1,0
23,"1","7","-99","EDG",1,15
23,"1","8","-99","EDG",1,0
24,"1","1","-99","EDG",1,0
24,"1","2","-99","EDG",1,0
24,"1","3","-99","EDG",1,0
24,"1","4","-99","EDG",1,0
24,"1","5","-99","EDG",1,20
24,"1","6","-99","EDG",1,0
24,"1","7","-99","EDG",1,0
24,"1","8","-99","EDG",1,10
25,"2","1","5","EDG",1,0
25,"2","2","1","EDG",1,0
25,"2","3","5","EDG",1,0
25,"2","4","2","EDG",1,0
25,"2","5","3","EDG",1,30
25,"2","6","1","EDG",1,0
25,"2","7","1","EDG",1,0
25,"2","8","1","EDG",1,10
26,"2","1","5","EDG",1,0
26,"2","2","1","EDG",1,0
26,"2","3","5","EDG",1,0
26,"2","4","1","EDG",1,0
26,"2","5","4","EDG",1,20
26,"2","6","1","EDG",1,0
26,"2","7","1","EDG",1,0
26,"2","8","3","EDG",1,0
27,"2","1","5","EDG",1,0
27,"2","2","3","EDG",1,0
27,"2","3","5","EDG",1,0
27,"2","4","1","EDG",1,0
27,"2","5","2","EDG",1,30
27,"2","6","1","EDG",1,0
27,"2","7","1","EDG",1,0
27,"2","8","4","EDG",1,10
28,"3","1","5","EDG",1,0
28,"3","2","3","EDG",1,0
28,"3","3","2","EDG",1,0
28,"3","4","3","EDG",1,10
28,"3","5","4","EDG",1,30
28,"3","6","3","EDG",1,0
28,"3","7","1","EDG",1,0
28,"3","8","4","EDG",1,0
15,"1","1","-99","ELG",1,0
15,"1","2","-99","ELG",1,0
15,"1","3","-99","ELG",1,0
15,"1","4","-99","ELG",1,40
15,"1","5","-99","ELG",1,30
15,"1","6","-99","ELG",1,40
15,"1","7","-99","ELG",1,40
15,"1","8","-99","ELG",1,0
16,"1","1","-99","ELG",1,0
16,"1","2","-99","ELG",1,0
16,"1","3","-99","ELG",1,0
16,"1","4","-99","ELG",1,78
16,"1","5","-99","ELG",1,20
16,"1","6","-99","ELG",1,0
16,"1","7","-99","ELG",1,0
16,"1","8","-99","ELG",1,0
17,"1","1","-99","ELG",1,0
17,"1","2","-99","ELG",1,0
17,"1","3","-99","ELG",1,0
17,"1","4","-99","ELG",1,0
17,"1","5","-99","ELG",1,30
17,"1","6","-99","ELG",1,0
17,"1","7","-99","ELG",1,0
17,"1","8","-99","ELG",1,0
18,"1","1","-99","ELG",1,0
18,"1","2","-99","ELG",1,0
18,"1","3","-99","ELG",1,0
18,"1","4","-99","ELG",1,20
18,"1","5","-99","ELG",1,30
18,"1","6","-99","ELG",1,0
18,"1","7","-99","ELG",1,0
18,"1","8","-99","ELG",1,0
19,"1","1","-99","ELG",1,0
19,"1","2","-99","ELG",1,0
19,"1","3","-99","ELG",1,0
19,"1","4","-99","ELG",1,20
19,"1","5","-99","ELG",1,30
19,"1","6","-99","ELG",1,0
19,"1","7","-99","ELG",1,0
19,"1","8","-99","ELG",1,0
20,"1","1","-99","ELG",1,0
20,"1","2","-99","ELG",1,0
20,"1","3","-99","ELG",1,0
20,"1","4","-99","ELG",1,20
20,"1","5","-99","ELG",1,30
20,"1","6","-99","ELG",1,0
20,"1","7","-99","ELG",1,0
20,"1","8","-99","ELG",1,0
21,"1","1","-99","ELG",1,0
21,"1","2","-99","ELG",1,0
21,"1","3","-99","ELG",1,0
21,"1","4","-99","ELG",1,20
21,"1","5","-99","ELG",1,20
21,"1","6","-99","ELG",1,0
21,"1","7","-99","ELG",1,0
21,"1","8","-99","ELG",1,0
22,"1","1","-99","ELG",1,0
22,"1","2","-99","ELG",1,0
22,"1","3","-99","ELG",1,0
22,"1","4","-99","ELG",1,0
22,"1","5","-99","ELG",1,30
22,"1","6","-99","ELG",1,0
22,"1","7","-99","ELG",1,0
22,"1","8","-99","ELG",1,0
23,"1","1","-99","ELG",1,0
23,"1","2","-99","ELG",1,0
23,"1","3","-99","ELG",1,0
23,"1","4","-99","ELG",1,0
23,"1","5","-99","ELG",1,30
23,"1","6","-99","ELG",1,0
23,"1","7","-99","ELG",1,0
23,"1","8","-99","ELG",1,0
24,"1","1","-99","ELG",1,0
24,"1","2","-99","ELG",1,0
24,"1","3","-99","ELG",1,0
24,"1","4","-99","ELG",1,0
24,"1","5","-99","ELG",1,30
24,"1","6","-99","ELG",1,0
24,"1","7","-99","ELG",1,0
24,"1","8","-99","ELG",1,0
25,"2","1","5","ELG",1,0
25,"2","2","1","ELG",1,0
25,"2","3","5","ELG",1,0
25,"2","4","2","ELG",1,0
25,"2","5","3","ELG",1,20
25,"2","6","1","ELG",1,0
25,"2","7","1","ELG",1,0
25,"2","8","1","ELG",1,0
26,"2","1","5","ELG",1,0
26,"2","2","1","ELG",1,0
26,"2","3","5","ELG",1,0
26,"2","4","1","ELG",1,0
26,"2","5","4","ELG",1,20
26,"2","6","1","ELG",1,0
26,"2","7","1","ELG",1,0
26,"2","8","3","ELG",1,0
27,"2","1","5","ELG",1,0
27,"2","2","3","ELG",1,0
27,"2","3","5","ELG",1,0
27,"2","4","1","ELG",1,0
27,"2","5","2","ELG",1,10
27,"2","6","1","ELG",1,0
27,"2","7","1","ELG",1,0
27,"2","8","4","ELG",1,0
28,"3","1","5","ELG",1,0
28,"3","2","3","ELG",1,0
28,"3","3","2","ELG",1,0
28,"3","4","3","ELG",1,0
28,"3","5","4","ELG",1,20
28,"3","6","3","ELG",1,0
28,"3","7","1","ELG",1,0
28,"3","8","4","ELG",1,0
15,"1","1","-99","EW",1,0
15,"1","2","-99","EW",1,60
15,"1","3","-99","EW",1,55
15,"1","4","-99","EW",1,20
15,"1","5","-99","EW",1,20
15,"1","6","-99","EW",1,40
15,"1","7","-99","EW",1,40
15,"1","8","-99","EW",1,40
16,"1","1","-99","EW",1,0
16,"1","2","-99","EW",1,60
16,"1","3","-99","EW",1,60
16,"1","4","-99","EW",1,1
16,"1","5","-99","EW",1,30
16,"1","6","-99","EW",1,0
16,"1","7","-99","EW",1,40
16,"1","8","-99","EW",1,80
17,"1","1","-99","EW",1,0
17,"1","2","-99","EW",1,50
17,"1","3","-99","EW",1,51
17,"1","4","-99","EW",1,80
17,"1","5","-99","EW",1,20
17,"1","6","-99","EW",1,0
17,"1","7","-99","EW",1,35
17,"1","8","-99","EW",1,35
18,"1","1","-99","EW",1,0
18,"1","2","-99","EW",1,40
18,"1","3","-99","EW",1,51
18,"1","4","-99","EW",1,40
18,"1","5","-99","EW",1,20
18,"1","6","-99","EW",1,0
18,"1","7","-99","EW",1,25
