"Period","Stage","Subject","Map_Choice","District","Map","Effort"
25,"3","2","5","EDG",5,0
25,"3","3","4","EDG",5,10
25,"3","4","5","EDG",5,0
25,"3","5","5","EDG",5,30
25,"3","6","1","EDG",5,0
25,"3","7","1","EDG",5,0
25,"3","8","1","EDG",5,0
26,"3","1","5","EDG",5,0
26,"3","2","5","EDG",5,0
26,"3","3","1","EDG",5,10
26,"3","4","5","EDG",5,0
26,"3","5","3","EDG",5,20
26,"3","6","3","EDG",5,0
26,"3","7","2","EDG",5,5
26,"3","8","1","EDG",5,0
27,"3","1","5","EDG",5,0
27,"3","2","2","EDG",5,0
27,"3","3","3","EDG",5,10
27,"3","4","5","EDG",5,0
27,"3","5","3","EDG",5,40
27,"3","6","3","EDG",5,0
27,"3","7","3","EDG",5,10
27,"3","8","1","EDG",5,0
28,"3","1","3","EDG",5,0
28,"3","2","3","EDG",5,0
28,"3","3","4","EDG",5,0
28,"3","4","4","EDG",5,10
28,"3","5","3","EDG",5,0
28,"3","6","3","EDG",5,0
28,"3","7","4","EDG",5,10
28,"3","8","3","EDG",5,0
15,"1","1","-99","ELG",5,0
15,"1","2","-99","ELG",5,40
15,"1","3","-99","ELG",5,0
15,"1","4","-99","ELG",5,10
15,"1","5","-99","ELG",5,30
15,"1","6","-99","ELG",5,10
15,"1","7","-99","ELG",5,0
15,"1","8","-99","ELG",5,0
16,"1","1","-99","ELG",5,0
16,"1","2","-99","ELG",5,0
16,"1","3","-99","ELG",5,15
16,"1","4","-99","ELG",5,40
16,"1","5","-99","ELG",5,20
16,"1","6","-99","ELG",5,20
16,"1","7","-99","ELG",5,5
16,"1","8","-99","ELG",5,0
17,"1","1","-99","ELG",5,0
17,"1","2","-99","ELG",5,0
17,"1","3","-99","ELG",5,10
17,"1","4","-99","ELG",5,5
17,"1","5","-99","ELG",5,10
17,"1","6","-99","ELG",5,0
17,"1","7","-99","ELG",5,0
17,"1","8","-99","ELG",5,0
18,"1","1","-99","ELG",5,0
18,"1","2","-99","ELG",5,0
18,"1","3","-99","ELG",5,15
18,"1","4","-99","ELG",5,5
18,"1","5","-99","ELG",5,15
18,"1","6","-99","ELG",5,0
18,"1","7","-99","ELG",5,0
18,"1","8","-99","ELG",5,0
19,"1","1","-99","ELG",5,0
19,"1","2","-99","ELG",5,0
19,"1","3","-99","ELG",5,10
19,"1","4","-99","ELG",5,10
19,"1","5","-99","ELG",5,10
19,"1","6","-99","ELG",5,0
19,"1","7","-99","ELG",5,5
19,"1","8","-99","ELG",5,0
20,"2","1","-99","ELG",5,0
20,"2","2","-99","ELG",5,0
20,"2","3","-99","ELG",5,25
20,"2","4","-99","ELG",5,20
20,"2","5","-99","ELG",5,10
20,"2","6","-99","ELG",5,10
20,"2","7","-99","ELG",5,5
20,"2","8","-99","ELG",5,0
21,"2","1","-99","ELG",5,0
21,"2","2","-99","ELG",5,0
21,"2","3","-99","ELG",5,15
21,"2","4","-99","ELG",5,10
21,"2","5","-99","ELG",5,10
21,"2","6","-99","ELG",5,0
21,"2","7","-99","ELG",5,15
21,"2","8","-99","ELG",5,0
22,"2","1","-99","ELG",5,0
22,"2","2","-99","ELG",5,0
22,"2","3","-99","ELG",5,15
22,"2","4","-99","ELG",5,30
22,"2","5","-99","ELG",5,10
22,"2","6","-99","ELG",5,0
22,"2","7","-99","ELG",5,0
22,"2","8","-99","ELG",5,0
23,"2","1","-99","ELG",5,0
23,"2","2","-99","ELG",5,0
23,"2","3","-99","ELG",5,15
23,"2","4","-99","ELG",5,30
23,"2","5","-99","ELG",5,10
23,"2","6","-99","ELG",5,0
23,"2","7","-99","ELG",5,10
23,"2","8","-99","ELG",5,0
24,"2","1","-99","ELG",5,0
24,"2","2","-99","ELG",5,0
24,"2","3","-99","ELG",5,10
24,"2","4","-99","ELG",5,10
24,"2","5","-99","ELG",5,15
24,"2","6","-99","ELG",5,0
24,"2","7","-99","ELG",5,15
24,"2","8","-99","ELG",5,0
25,"3","1","5","ELG",5,0
25,"3","2","5","ELG",5,0
25,"3","3","4","ELG",5,20
25,"3","4","5","ELG",5,15
25,"3","5","5","ELG",5,0
25,"3","6","1","ELG",5,0
25,"3","7","1","ELG",5,20
25,"3","8","1","ELG",5,0
26,"3","1","5","ELG",5,0
26,"3","2","5","ELG",5,0
26,"3","3","1","ELG",5,20
26,"3","4","5","ELG",5,10
26,"3","5","3","ELG",5,30
26,"3","6","3","ELG",5,0
26,"3","7","2","ELG",5,5
26,"3","8","1","ELG",5,0
27,"3","1","5","ELG",5,10
27,"3","2","2","ELG",5,0
27,"3","3","3","ELG",5,10
27,"3","4","5","ELG",5,10
27,"3","5","3","ELG",5,15
27,"3","6","3","ELG",5,0
27,"3","7","3","ELG",5,9
27,"3","8","1","ELG",5,0
28,"3","1","3","ELG",5,10
28,"3","2","3","ELG",5,0
28,"3","3","4","ELG",5,15
28,"3","4","4","ELG",5,0
28,"3","5","3","ELG",5,35
28,"3","6","3","ELG",5,0
28,"3","7","4","ELG",5,15
28,"3","8","3","ELG",5,0
15,"1","1","-99","EW",5,20
15,"1","2","-99","EW",5,40
15,"1","3","-99","EW",5,80
15,"1","4","-99","EW",5,65
15,"1","5","-99","EW",5,20
15,"1","6","-99","EW",5,10
15,"1","7","-99","EW",5,80
15,"1","8","-99","EW",5,80
16,"1","1","-99","EW",5,30
16,"1","2","-99","EW",5,80
16,"1","3","-99","EW",5,35
16,"1","4","-99","EW",5,40
16,"1","5","-99","EW",5,10
16,"1","6","-99","EW",5,10
16,"1","7","-99","EW",5,70
16,"1","8","-99","EW",5,50
17,"1","1","-99","EW",5,40
17,"1","2","-99","EW",5,40
17,"1","3","-99","EW",5,30
17,"1","4","-99","EW",5,60
17,"1","5","-99","EW",5,10
17,"1","6","-99","EW",5,0
17,"1","7","-99","EW",5,80
17,"1","8","-99","EW",5,50
18,"1","1","-99","EW",5,65
18,"1","2","-99","EW",5,56
18,"1","3","-99","EW",5,40
18,"1","4","-99","EW",5,40
18,"1","5","-99","EW",5,10
18,"1","6","-99","EW",5,20
18,"1","7","-99","EW",5,45
18,"1","8","-99","EW",5,50
19,"1","1","-99","EW",5,45
19,"1","2","-99","EW",5,50
19,"1","3","-99","EW",5,40
19,"1","4","-99","EW",5,60
19,"1","5","-99","EW",5,0
19,"1","6","-99","EW",5,30
19,"1","7","-99","EW",5,60
19,"1","8","-99","EW",5,50
20,"2","1","-99","EW",5,60
20,"2","2","-99","EW",5,50
20,"2","3","-99","EW",5,30
20,"2","4","-99","EW",5,40
20,"2","5","-99","EW",5,20
20,"2","6","-99","EW",5,30
20,"2","7","-99","EW",5,70
20,"2","8","-99","EW",5,51
21,"2","1","-99","EW",5,75
21,"2","2","-99","EW",5,75
21,"2","3","-99","EW",5,40
21,"2","4","-99","EW",5,50
21,"2","5","-99","EW",5,10
21,"2","6","-99","EW",5,60
21,"2","7","-99","EW",5,50
21,"2","8","-99","EW",5,10
22,"2","1","-99","EW",5,50
22,"2","2","-99","EW",5,75
22,"2","3","-99","EW",5,35
22,"2","4","-99","EW",5,45
22,"2","5","-99","EW",5,10
22,"2","6","-99","EW",5,50
22,"2","7","-99","EW",5,80
22,"2","8","-99","EW",5,53
23,"2","1","-99","EW",5,45
23,"2","2","-99","EW",5,80
23,"2","3","-99","EW",5,40
23,"2","4","-99","EW",5,20
23,"2","5","-99","EW",5,20
23,"2","6","-99","EW",5,60
23,"2","7","-99","EW",5,60
23,"2","8","-99","EW",5,60
24,"2","1","-99","EW",5,45
24,"2","2","-99","EW",5,80
24,"2","3","-99","EW",5,40
24,"2","4","-99","EW",5,50
24,"2","5","-99","EW",5,15
24,"2","6","-99","EW",5,60
24,"2","7","-99","EW",5,55
24,"2","8","-99","EW",5,55
25,"3","1","5","EW",5,50
25,"3","2","5","EW",5,60
25,"3","3","4","EW",5,40
25,"3","4","5","EW",5,55
25,"3","5","5","EW",5,50
25,"3","6","1","EW",5,60
25,"3","7","1","EW",5,25
25,"3","8","1","EW",5,20
26,"3","1","5","EW",5,40
26,"3","2","5","EW",5,80
26,"3","3","1","EW",5,30
26,"3","4","5","EW",5,45
26,"3","5","3","EW",5,15
26,"3","6","3","EW",5,60
26,"3","7","2","EW",5,65
26,"3","8","1","EW",5,30
27,"3","1","5","EW",5,40
27,"3","2","2","EW",5,80
27,"3","3","3","EW",5,25
27,"3","4","5","EW",5,50
27,"3","5","3","EW",5,15
27,"3","6","3","EW",5,65
27,"3","7","3","EW",5,61
27,"3","8","1","EW",5,40
28,"3","1","3","EW",5,50
28,"3","2","3","EW",5,75
28,"3","3","4","EW",5,45
28,"3","4","4","EW",5,50
28,"3","5","3","EW",5,20
28,"3","6","3","EW",5,65
28,"3","7","4","EW",5,40
28,"3","8","3","EW",5,40
15,"1","1","-99","EDG",4,20
15,"1","2","-99","EDG",4,30
15,"1","3","-99","EDG",4,0
15,"1","4","-99","EDG",4,20
15,"1","5","-99","EDG",4,20
15,"1","6","-99","EDG",4,50
15,"1","7","-99","EDG",4,25
15,"1","8","-99","EDG",4,25
16,"1","1","-99","EDG",4,20
16,"1","2","-99","EDG",4,30
16,"1","3","-99","EDG",4,30
16,"1","4","-99","EDG",4,20
16,"1","5","-99","EDG",4,40
16,"1","6","-99","EDG",4,30
16,"1","7","-99","EDG",4,30
16,"1","8","-99","EDG",4,25
17,"1","1","-99","EDG",4,20
17,"1","2","-99","EDG",4,30
17,"1","3","-99","EDG",4,20
17,"1","4","-99","EDG",4,25
17,"1","5","-99","EDG",4,35
17,"1","6","-99","EDG",4,0
17,"1","7","-99","EDG",4,30
17,"1","8","-99","EDG",4,25
18,"1","1","-99","EDG",4,25
18,"1","2","-99","EDG",4,30
18,"1","3","-99","EDG",4,25
18,"1","4","-99","EDG",4,5
18,"1","5","-99","EDG",4,35
18,"1","6","-99","EDG",4,20
18,"1","7","-99","EDG",4,20
18,"1","8","-99","EDG",4,25
19,"1","1","-99","EDG",4,35
19,"1","2","-99","EDG",4,25
19,"1","3","-99","EDG",4,20
19,"1","4","-99","EDG",4,25
19,"1","5","-99","EDG",4,15
19,"1","6","-99","EDG",4,35
19,"1","7","-99","EDG",4,30
19,"1","8","-99","EDG",4,0
20,"2","1","-99","EDG",4,35
20,"2","2","-99","EDG",4,25
20,"2","3","-99","EDG",4,20
20,"2","4","-99","EDG",4,25
20,"2","5","-99","EDG",4,30
20,"2","6","-99","EDG",4,50
20,"2","7","-99","EDG",4,0
20,"2","8","-99","EDG",4,25
21,"2","1","-99","EDG",4,10
21,"2","2","-99","EDG",4,25
21,"2","3","-99","EDG",4,30
21,"2","4","-99","EDG",4,20
21,"2","5","-99","EDG",4,30
21,"2","6","-99","EDG",4,50
21,"2","7","-99","EDG",4,60
21,"2","8","-99","EDG",4,25
22,"2","1","-99","EDG",4,30
22,"2","2","-99","EDG",4,25
22,"2","3","-99","EDG",4,30
22,"2","4","-99","EDG",4,30
22,"2","5","-99","EDG",4,35
22,"2","6","-99","EDG",4,50
22,"2","7","-99","EDG",4,25
22,"2","8","-99","EDG",4,35
23,"2","1","-99","EDG",4,35
23,"2","2","-99","EDG",4,30
23,"2","3","-99","EDG",4,30
23,"2","4","-99","EDG",4,25
23,"2","5","-99","EDG",4,15
23,"2","6","-99","EDG",4,50
23,"2","7","-99","EDG",4,30
23,"2","8","-99","EDG",4,25
24,"2","1","-99","EDG",4,25
24,"2","2","-99","EDG",4,30
24,"2","3","-99","EDG",4,25
24,"2","4","-99","EDG",4,25
24,"2","5","-99","EDG",4,35
24,"2","6","-99","EDG",4,50
24,"2","7","-99","EDG",4,30
24,"2","8","-99","EDG",4,25
25,"3","1","5","EDG",4,30
25,"3","2","5","EDG",4,25
25,"3","3","4","EDG",4,30
25,"3","4","5","EDG",4,25
25,"3","5","5","EDG",4,35
25,"3","6","1","EDG",4,50
25,"3","7","1","EDG",4,50
25,"3","8","1","EDG",4,23
26,"3","1","5","EDG",4,30
26,"3","2","5","EDG",4,25
26,"3","3","1","EDG",4,30
26,"3","4","5","EDG",4,30
26,"3","5","3","EDG",4,35
26,"3","6","3","EDG",4,40
26,"3","7","2","EDG",4,20
26,"3","8","1","EDG",4,25
27,"3","1","5","EDG",4,10
27,"3","2","2","EDG",4,25
27,"3","3","3","EDG",4,30
27,"3","4","5","EDG",4,15
27,"3","5","3","EDG",4,35
27,"3","6","3","EDG",4,30
27,"3","7","3","EDG",4,25
27,"3","8","1","EDG",4,23
28,"3","1","3","EDG",4,30
28,"3","2","3","EDG",4,25
28,"3","3","4","EDG",4,25
28,"3","4","4","EDG",4,20
28,"3","5","3","EDG",4,35
28,"3","6","3","EDG",4,20
28,"3","7","4","EDG",4,20
28,"3","8","3","EDG",4,25
15,"1","1","-99","ELG",4,20
15,"1","2","-99","ELG",4,30
15,"1","3","-99","ELG",4,50
15,"1","4","-99","ELG",4,30
15,"1","5","-99","ELG",4,30
15,"1","6","-99","ELG",4,20
15,"1","7","-99","ELG",4,25
15,"1","8","-99","ELG",4,25
16,"1","1","-99","ELG",4,20
16,"1","2","-99","ELG",4,30
16,"1","3","-99","ELG",4,20
16,"1","4","-99","ELG",4,30
16,"1","5","-99","ELG",4,30
16,"1","6","-99","ELG",4,40
16,"1","7","-99","ELG",4,45
16,"1","8","-99","ELG",4,25
17,"1","1","-99","ELG",4,20
17,"1","2","-99","ELG",4,30
17,"1","3","-99","ELG",4,20
17,"1","4","-99","ELG",4,20
17,"1","5","-99","ELG",4,15
17,"1","6","-99","ELG",4,0
17,"1","7","-99","ELG",4,45
17,"1","8","-99","ELG",4,25
18,"1","1","-99","ELG",4,25
18,"1","2","-99","ELG",4,30
18,"1","3","-99","ELG",4,30
18,"1","4","-99","ELG",4,40
18,"1","5","-99","ELG",4,35
18,"1","6","-99","ELG",4,20
18,"1","7","-99","ELG",4,25
18,"1","8","-99","ELG",4,25
19,"1","1","-99","ELG",4,35
19,"1","2","-99","ELG",4,25
19,"1","3","-99","ELG",4,30
19,"1","4","-99","ELG",4,25
19,"1","5","-99","ELG",4,15
19,"1","6","-99","ELG",4,35
19,"1","7","-99","ELG",4,20
19,"1","8","-99","ELG",4,0
20,"2","1","-99","ELG",4,10
20,"2","2","-99","ELG",4,25
20,"2","3","-99","ELG",4,30
20,"2","4","-99","ELG",4,25
20,"2","5","-99","ELG",4,20
20,"2","6","-99","ELG",4,10
20,"2","7","-99","ELG",4,80
20,"2","8","-99","ELG",4,25
21,"2","1","-99","ELG",4,35
21,"2","2","-99","ELG",4,25
21,"2","3","-99","ELG",4,30
21,"2","4","-99","ELG",4,40
21,"2","5","-99","ELG",4,30
21,"2","6","-99","ELG",4,10
21,"2","7","-99","ELG",4,10
21,"2","8","-99","ELG",4,25
22,"2","1","-99","ELG",4,30
22,"2","2","-99","ELG",4,25
22,"2","3","-99","ELG",4,30
22,"2","4","-99","ELG",4,25
22,"2","5","-99","ELG",4,35
22,"2","6","-99","ELG",4,20
22,"2","7","-99","ELG",4,25
22,"2","8","-99","ELG",4,0
23,"2","1","-99","ELG",4,10
23,"2","2","-99","ELG",4,25
23,"2","3","-99","ELG",4,25
23,"2","4","-99","ELG",4,25
23,"2","5","-99","ELG",4,30
23,"2","6","-99","ELG",4,20
23,"2","7","-99","ELG",4,30
23,"2","8","-99","ELG",4,25
24,"2","1","-99","ELG",4,25
24,"2","2","-99","ELG",4,25
24,"2","3","-99","ELG",4,25
24,"2","4","-99","ELG",4,25
24,"2","5","-99","ELG",4,15
24,"2","6","-99","ELG",4,20
24,"2","7","-99","ELG",4,25
24,"2","8","-99","ELG",4,25
25,"3","1","5","ELG",4,25
25,"3","2","5","ELG",4,25
25,"3","3","4","ELG",4,30
25,"3","4","5","ELG",4,25
25,"3","5","5","ELG",4,15
25,"3","6","1","ELG",4,20
25,"3","7","1","ELG",4,10
25,"3","8","1","ELG",4,23
26,"3","1","5","ELG",4,20
26,"3","2","5","ELG",4,25
26,"3","3","1","ELG",4,20
26,"3","4","5","ELG",4,20
26,"3","5","3","ELG",4,15
26,"3","6","3","ELG",4,20
26,"3","7","2","ELG",4,25
26,"3","8","1","ELG",4,25
27,"3","1","5","ELG",4,25
27,"3","2","2","ELG",4,25
27,"3","3","3","ELG",4,20
27,"3","4","5","ELG",4,15
27,"3","5","3","ELG",4,15
27,"3","6","3","ELG",4,25
27,"3","7","3","ELG",4,20
27,"3","8","1","ELG",4,23
28,"3","1","3","ELG",4,25
28,"3","2","3","ELG",4,25
28,"3","3","4","ELG",4,25
28,"3","4","4","ELG",4,20
28,"3","5","3","ELG",4,35
28,"3","6","3","ELG",4,20
28,"3","7","4","ELG",4,30
28,"3","8","3","ELG",4,25
15,"1","1","-99","EW",4,20
15,"1","2","-99","EW",4,20
15,"1","3","-99","EW",4,30
15,"1","4","-99","EW",4,30
15,"1","5","-99","EW",4,20
15,"1","6","-99","EW",4,10
15,"1","7","-99","EW",4,25
15,"1","8","-99","EW",4,30
16,"1","1","-99","EW",4,20
16,"1","2","-99","EW",4,20
16,"1","3","-99","EW",4,15
16,"1","4","-99","EW",4,30
16,"1","5","-99","EW",4,10
16,"1","6","-99","EW",4,10
16,"1","7","-99","EW",4,5
16,"1","8","-99","EW",4,30
17,"1","1","-99","EW",4,20
17,"1","2","-99","EW",4,20
17,"1","3","-99","EW",4,20
17,"1","4","-99","EW",4,20
17,"1","5","-99","EW",4,15
17,"1","6","-99","EW",4,20
17,"1","7","-99","EW",4,5
17,"1","8","-99","EW",4,25
18,"1","1","-99","EW",4,25
18,"1","2","-99","EW",4,20
18,"1","3","-99","EW",4,25
18,"1","4","-99","EW",4,30
18,"1","5","-99","EW",4,10
18,"1","6","-99","EW",4,40
18,"1","7","-99","EW",4,35
18,"1","8","-99","EW",4,25
19,"1","1","-99","EW",4,10
19,"1","2","-99","EW",4,25
19,"1","3","-99","EW",4,30
19,"1","4","-99","EW",4,30
19,"1","5","-99","EW",4,15
19,"1","6","-99","EW",4,10
19,"1","7","-99","EW",4,30
19,"1","8","-99","EW",4,50
20,"2","1","-99","EW",4,35
20,"2","2","-99","EW",4,25
20,"2","3","-99","EW",4,30
20,"2","4","-99","EW",4,30
20,"2","5","-99","EW",4,30
20,"2","6","-99","EW",4,20
20,"2","7","-99","EW",4,0
20,"2","8","-99","EW",4,25
21,"2","1","-99","EW",4,35
21,"2","2","-99","EW",4,25
21,"2","3","-99","EW",4,20
21,"2","4","-99","EW",4,20
21,"2","5","-99","EW",4,20
21,"2","6","-99","EW",4,20
21,"2","7","-99","EW",4,10
21,"2","8","-99","EW",4,25
22,"2","1","-99","EW",4,10
22,"2","2","-99","EW",4,30
22,"2","3","-99","EW",4,20
22,"2","4","-99","EW",4,25
22,"2","5","-99","EW",4,10
22,"2","6","-99","EW",4,10
22,"2","7","-99","EW",4,20
22,"2","8","-99","EW",4,35
23,"2","1","-99","EW",4,35
23,"2","2","-99","EW",4,25
23,"2","3","-99","EW",4,25
23,"2","4","-99","EW",4,30
23,"2","5","-99","EW",4,10
23,"2","6","-99","EW",4,10
23,"2","7","-99","EW",4,20
23,"2","8","-99","EW",4,25
24,"2","1","-99","EW",4,10
24,"2","2","-99","EW",4,25
24,"2","3","-99","EW",4,30
24,"2","4","-99","EW",4,20
24,"2","5","-99","EW",4,15
24,"2","6","-99","EW",4,10
24,"2","7","-99","EW",4,25
24,"2","8","-99","EW",4,25
25,"3","1","5","EW",4,10
25,"3","2","5","EW",4,30
25,"3","3","4","EW",4,20
25,"3","4","5","EW",4,30
25,"3","5","5","EW",4,15
25,"3","6","1","EW",4,10
25,"3","7","1","EW",4,10
25,"3","8","1","EW",4,23
26,"3","1","5","EW",4,10
26,"3","2","5","EW",4,30
26,"3","3","1","EW",4,10
26,"3","4","5","EW",4,20
26,"3","5","3","EW",4,15
26,"3","6","3","EW",4,20
26,"3","7","2","EW",4,25
26,"3","8","1","EW",4,25
27,"3","1","5","EW",4,25
27,"3","2","2","EW",4,30
27,"3","3","3","EW",4,15
27,"3","4","5","EW",4,25
27,"3","5","3","EW",4,15
27,"3","6","3","EW",4,20
27,"3","7","3","EW",4,30
27,"3","8","1","EW",4,23
28,"3","1","3","EW",4,10
28,"3","2","3","EW",4,30
28,"3","3","4","EW",4,25
28,"3","4","4","EW",4,30
28,"3","5","3","EW",4,0
28,"3","6","3","EW",4,25
28,"3","7","4","EW",4,20
28,"3","8","3","EW",4,25
15,"1","1","-99","EDG",3,0
15,"1","2","-99","EDG",3,0
15,"1","3","-99","EDG",3,0
15,"1","4","-99","EDG",3,10
15,"1","5","-99","EDG",3,40
15,"1","6","-99","EDG",3,60
15,"1","7","-99","EDG",3,0
15,"1","8","-99","EDG",3,0
16,"1","1","-99","EDG",3,0
16,"1","2","-99","EDG",3,0
16,"1","3","-99","EDG",3,10
16,"1","4","-99","EDG",3,0
16,"1","5","-99","EDG",3,50
16,"1","6","-99","EDG",3,70
16,"1","7","-99","EDG",3,5
16,"1","8","-99","EDG",3,0
17,"1","1","-99","EDG",3,0
17,"1","2","-99","EDG",3,0
17,"1","3","-99","EDG",3,10
17,"1","4","-99","EDG",3,5
17,"1","5","-99","EDG",3,50
17,"1","6","-99","EDG",3,50
17,"1","7","-99","EDG",3,0
17,"1","8","-99","EDG",3,0
18,"1","1","-99","EDG",3,0
18,"1","2","-99","EDG",3,0
18,"1","3","-99","EDG",3,15
18,"1","4","-99","EDG",3,10
18,"1","5","-99","EDG",3,50
18,"1","6","-99","EDG",3,40
18,"1","7","-99","EDG",3,0
18,"1","8","-99","EDG",3,0
19,"1","1","-99","EDG",3,0
19,"1","2","-99","EDG",3,0
19,"1","3","-99","EDG",3,5
19,"1","4","-99","EDG",3,0
19,"1","5","-99","EDG",3,70
19,"1","6","-99","EDG",3,60
19,"1","7","-99","EDG",3,0
19,"1","8","-99","EDG",3,0
20,"2","1","-99","EDG",3,0
20,"2","2","-99","EDG",3,0
20,"2","3","-99","EDG",3,20
20,"2","4","-99","EDG",3,0
20,"2","5","-99","EDG",3,50
20,"2","6","-99","EDG",3,20
20,"2","7","-99","EDG",3,0
20,"2","8","-99","EDG",3,0
21,"2","1","-99","EDG",3,0
21,"2","2","-99","EDG",3,0
21,"2","3","-99","EDG",3,10
21,"2","4","-99","EDG",3,0
21,"2","5","-99","EDG",3,60
21,"2","6","-99","EDG",3,0
21,"2","7","-99","EDG",3,0
21,"2","8","-99","EDG",3,0
22,"2","1","-99","EDG",3,0
22,"2","2","-99","EDG",3,0
22,"2","3","-99","EDG",3,10
22,"2","4","-99","EDG",3,0
22,"2","5","-99","EDG",3,60
22,"2","6","-99","EDG",3,0
22,"2","7","-99","EDG",3,0
22,"2","8","-99","EDG",3,0
23,"2","1","-99","EDG",3,0
23,"2","2","-99","EDG",3,0
23,"2","3","-99","EDG",3,5
23,"2","4","-99","EDG",3,0
23,"2","5","-99","EDG",3,50
23,"2","6","-99","EDG",3,0
23,"2","7","-99","EDG",3,0
23,"2","8","-99","EDG",3,0
24,"2","1","-99","EDG",3,0
24,"2","2","-99","EDG",3,0
24,"2","3","-99","EDG",3,5
24,"2","4","-99","EDG",3,0
24,"2","5","-99","EDG",3,35
24,"2","6","-99","EDG",3,0
24,"2","7","-99","EDG",3,0
24,"2","8","-99","EDG",3,0
25,"3","1","5","EDG",3,0
25,"3","2","5","EDG",3,0
25,"3","3","4","EDG",3,5
25,"3","4","5","EDG",3,0
25,"3","5","5","EDG",3,50
25,"3","6","1","EDG",3,0
25,"3","7","1","EDG",3,0
25,"3","8","1","EDG",3,0
26,"3","1","5","EDG",3,0
26,"3","2","5","EDG",3,0
26,"3","3","1","EDG",3,10
26,"3","4","5","EDG",3,0
26,"3","5","3","EDG",3,30
26,"3","6","3","EDG",3,0
26,"3","7","2","EDG",3,4
26,"3","8","1","EDG",3,0
27,"3","1","5","EDG",3,0
27,"3","2","2","EDG",3,0
27,"3","3","3","EDG",3,10
27,"3","4","5","EDG",3,0
27,"3","5","3","EDG",3,35
27,"3","6","3","EDG",3,0
27,"3","7","3","EDG",3,10
27,"3","8","1","EDG",3,0
28,"3","1","3","EDG",3,0
28,"3","2","3","EDG",3,0
28,"3","3","4","EDG",3,0
28,"3","4","4","EDG",3,10
28,"3","5","3","EDG",3,35
28,"3","6","3","EDG",3,0
28,"3","7","4","EDG",3,5
28,"3","8","3","EDG",3,0
15,"1","1","-99","ELG",3,0
15,"1","2","-99","ELG",3,0
15,"1","3","-99","ELG",3,0
15,"1","4","-99","ELG",3,10
15,"1","5","-99","ELG",3,20
15,"1","6","-99","ELG",3,5
15,"1","7","-99","ELG",3,0
15,"1","8","-99","ELG",3,0
16,"1","1","-99","ELG",3,0
16,"1","2","-99","ELG",3,0
16,"1","3","-99","ELG",3,25
16,"1","4","-99","ELG",3,20
16,"1","5","-99","ELG",3,10
16,"1","6","-99","ELG",3,5
16,"1","7","-99","ELG",3,5
